Indicator ID,Indicator name,Country,Region,Ocean,Resp,Type,Year,Score
30,Carded' under the EU IUU Regulation,Guinea,Africa,East Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Guinea-Bissau,Africa,East Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Guyana,South America,West Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Haiti,Caribbean & Central America,West Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Honduras,Caribbean & Central America,Eastern Pacific and West Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Iceland,Europe,East Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,India,Asia,East Indian Ocean and West Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Indonesia,Asia,East Indian Ocean and Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Iran,Middle East,West Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Iraq,Middle East,West Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Ireland,Europe,East Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Israel,Middle East,Mediterranean & Black Sea,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Italy,Europe,Mediterranean & Black Sea,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Jamaica,Caribbean & Central America,West Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Japan,Asia,Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Jordan,Middle East,Mediterranean & Black Sea,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Kenya,Africa,West Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Kiribati,Oceania,Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Korea (North),Asia,Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Korea (Rep. South),Asia,Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Kuwait,Middle East,West Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Latvia,Europe,East Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Lebanon,Middle East,Mediterranean & Black Sea,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Liberia,Africa,East Atlantic,General,Prevalence,2023,3
30,Carded' under the EU IUU Regulation,Libya,Africa,Mediterranean & Black Sea,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Lithuania,Europe,East Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Madagascar,Africa,West Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Malaysia,Asia,East Indian Ocean and Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Maldives,Asia,West Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Malta,Europe,Mediterranean & Black Sea,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Marshall Isl.,Oceania,Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Mauritania,Africa,East Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Mauritius,Africa,West Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Mexico,Caribbean & Central America,Eastern Pacific and West Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Micronesia (FS of),Oceania,Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Monaco,Europe,Mediterranean & Black Sea,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Montenegro,Europe,Mediterranean & Black Sea,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Morocco,Africa,East Atlantic and Mediterranean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Mozambique,Africa,West Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Myanmar,Asia,East Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Namibia,Africa,East Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Nauru,Oceania,Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Netherlands,Europe,East Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,New Zealand,Oceania,Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Nicaragua,Caribbean & Central America,Eastern Pacific and West Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Nigeria,Africa,East Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Norway,Europe,East Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Oman,Middle East,West Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Pakistan,Asia,West Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Palau,Oceania,Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Panama,Caribbean & Central America,Eastern Pacific and West Atlantic,General,Prevalence,2023,3
30,Carded' under the EU IUU Regulation,Papua New Guinea,Oceania,Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Peru,South America,Eastern Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Philippines,Asia,Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Poland,Europe,East Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Portugal,Europe,East Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Qatar,Middle East,West Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Romania,Europe,Mediterranean & Black Sea,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Russia,Europe,East Atlantic and Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Saint Kitts & Nevis,Caribbean & Central America,West Atlantic,General,Prevalence,2023,3
30,Carded' under the EU IUU Regulation,Saint Lucia,Caribbean & Central America,West Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Saint Vincent & the Grenadines,Caribbean & Central America,West Atlantic,General,Prevalence,2023,5
30,Carded' under the EU IUU Regulation,Samoa,Oceania,Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Sao Tome & Principe,Africa,East Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Saudi Arabia,Middle East,West Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Senegal,Africa,East Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Seychelles,Africa,West Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Sierra Leone,Africa,East Atlantic,General,Prevalence,2023,3
30,Carded' under the EU IUU Regulation,Singapore,Asia,Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Slovenia,Europe,Mediterranean & Black Sea,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Solomon Isl.,Oceania,Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Somalia,Africa,West Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,South Africa,Africa,West Indian Ocean and East Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Spain,Europe,East Atlantic and Mediterranean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Sri Lanka,Asia,East Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Sudan,Africa,West Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Suriname,South America,West Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Sweden,Europe,East Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Syria,Middle East,Mediterranean & Black Sea,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Taiwan,Asia,Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Tanzania,Africa,West Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Thailand,Asia,East Indian Ocean and Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Timor-Leste,Asia,East Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Togo,Africa,East Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Tonga,Oceania,Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Trinidad & Tobago,Caribbean & Central America,West Atlantic,General,Prevalence,2023,3
30,Carded' under the EU IUU Regulation,Tunisia,Africa,Mediterranean & Black Sea,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Turkey,Middle East,Mediterranean & Black Sea,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Tuvalu,Oceania,Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Ukraine,Europe,Mediterranean & Black Sea,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,United Arab Emirates,Middle East,West Indian Ocean,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,United Kingdom,Europe,East Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Uruguay,South America,West Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,USA,North America,Eastern Pacific and West Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Vanuatu,Oceania,Western Pacific,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Venezuela,South America,West Atlantic,General,Prevalence,2023,1
30,Carded' under the EU IUU Regulation,Vietnam,Asia,Western Pacific,General,Prevalence,2023,3
30,Carded' under the EU IUU Regulation,Yemen,Middle East,West Indian Ocean,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Albania,Europe,Mediterranean & Black Sea,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Algeria,Africa,Mediterranean & Black Sea,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Angola,Africa,East Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Antigua & Barbuda,Caribbean & Central America,West Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Argentina,South America,West Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Australia,Oceania,East Indian Ocean and Western Pacific,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Bahamas,Caribbean & Central America,West Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Bahrain,Middle East,West Indian Ocean,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Bangladesh,Asia,East Indian Ocean,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Barbados,Caribbean & Central America,West Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Belgium,Europe,East Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Belize,Caribbean & Central America,West Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Benin,Africa,East Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Bosnia & Herzegovina,Europe,Mediterranean & Black Sea,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Brazil,South America,West Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Brunei Darussalam,Asia,Western Pacific,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Bulgaria,Europe,Mediterranean & Black Sea,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Cambodia,Asia,Western Pacific,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Cameroon,Africa,East Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Canada,North America,Eastern Pacific and West Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Cape Verde,Africa,East Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Chile,South America,Eastern Pacific,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,China,Asia,Western Pacific,General,Prevalence,2023,4
31,Identified' by NOAA for IUU fishing,Colombia,South America,Eastern Pacific and West Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Comoros Isl.,Africa,West Indian Ocean,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Congo (DRC),Africa,East Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,"Congo, R. of",Africa,East Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Cook Islands,Oceania,Western Pacific,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Costa Rica,Caribbean & Central America,Eastern Pacific and West Atlantic,General,Prevalence,2023,4
31,Identified' by NOAA for IUU fishing,Cote d'Ivoire,Africa,East Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Croatia,Europe,Mediterranean & Black Sea,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Cuba,Caribbean & Central America,West Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Cyprus,Europe,Mediterranean & Black Sea,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Denmark,Europe,East Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Djibouti,Africa,West Indian Ocean,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Dominica,Caribbean & Central America,West Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Dominican Republic,Caribbean & Central America,West Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Ecuador,South America,Eastern Pacific,General,Prevalence,2023,2
31,Identified' by NOAA for IUU fishing,Egypt,Africa,Mediterranean & Black Sea,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,El Salvador,Caribbean & Central America,Eastern Pacific,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Equatorial Guinea,Africa,East Atlantic,General,Prevalence,2023,1
31,Identified' by NOAA for IUU fishing,Eritrea,Africa,West Indian Ocean,General,Prevalence,2023,1
